comment_id,video_id,channel_id,publish_at,comment
UgyjB3AC01bnNQLHEH94AaABAg,Wghw5UrYVRI,UCO_Zgu8ZThUREW19vZnZQqw,2023-03-13T08:00:15Z,"Please help to provide proposal for our evaluation , male 50 years old 自付50k-80k"
UgyC3Lo9dcyuwnYXyG14AaABAg,Wghw5UrYVRI,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-02T17:29:40Z,邊間咁少？得250 萬？
UgxtqwVrBEUePt8-Rr54AaABAg,Wghw5UrYVRI,UCMFwc_hTRkSXrQGKmOK_Q3w,2022-06-29T14:27:28Z,收音一般，聽得辛苦
UgzChq-AHLtzen8XdYZ4AaABAg,Wghw5UrYVRI,UCbzKdleeHGGfBA7Jqq2cNRw,2022-06-16T10:36:12Z,片主請問邊間可以做到保香港十幾間醫院免找數入院？我以前用大都會好方便，而家過左底要幫去佢個專線度預約搞一輪介紹醫生你睇仲要佢哋嘅醫生話你有需要入院先再留4個工作天幫你申請，有時真係急嘅話例如真係橫丫腸發炎個d真係未必等到4個工作天<br><br>想轉另一間高端
UgzTzdWvpraQ4iUbQTR4AaABAg,Wghw5UrYVRI,UCS5u170X516h7WXOfbvQ34w,2022-06-09T07:50:42Z,預先批核，一為神功，二為弟子。😎
Ugz-x-fQeJHX2uRs-CR4AaABAg,Wghw5UrYVRI,UCpqYsOV2D5sYtyTmMxc7i6Q,2022-05-06T09:07:19Z,可以精簡D
UgyTU3aOC2zD1m54roZ4AaABAg,Wghw5UrYVRI,UCMEy_0PNJ2uu-T2v8SbhgOw,2021-12-16T08:05:50Z,路過，聽你壓著喉嚨的發聲方式，應該頗傷聲帶 😅 多注意吧。
Ugz5jaWqbNcrpr5CeU14AaABAg,Wghw5UrYVRI,UCRZ-VlJe5sFy9BtL7hIGI1A,2021-09-12T16:45:35Z,Pls email
UgxMXr8_K1jyz0yytkR4AaABAg,Wghw5UrYVRI,UC0KLar2TSmL58NaulrLuGUg,2021-08-13T17:55:54Z,请问买那家保险公司的高端医疗稳妥一点呢？
UgzMWuh-uaqGKOXZrOp4AaABAg,dRODRQ6WfvI,UCxBwE_LVfI-AgEj01MIPAMQ,2023-12-01T05:21:58Z,"所以佢叫人先落地穩定先做, 已經遲啦"
UgyomJyl50ZNmceZMa14AaABAg,dRODRQ6WfvI,UC_GhmedcdrMf2aQBUvw11Gw,2021-11-15T15:19:32Z,受益人係英國稅務居民 咪一樣要交😨
UgxOotVpm-7ABRcK9Cp4AaABAg,dRODRQ6WfvI,UCthfWz5ixYGI9hsMgdzbMTA,2021-07-20T11:09:23Z,請問有台灣篇嗎？
Ugygv5QQfUBjFiNZPAp4AaABAg,y2i8MA5aqnE,UCE3_MtglodiAk2RclZGla2w,2024-06-29T04:19:42Z,養和是香港最貴嘅醫院
UgwMkPbcLhmjCHLudAp4AaABAg,y2i8MA5aqnE,UC9F6FIMany1h8fPcIaN4XQA,2022-09-27T06:34:38Z,試驗不要錢？ 大把人試喇
UgxnOXbnoN6tsSft1aJ4AaABAg,y2i8MA5aqnE,UC9F6FIMany1h8fPcIaN4XQA,2022-09-15T18:29:59Z,其實d醫生點解可以收咁貴
Ugwy3hSv1lRljVEd2oN4AaABAg,-chY_CVLNPs,UCInfELzt9MkUHhe_C2MaJuA,2021-07-13T04:53:02Z,胰臟有什麼方法或儀器檢查？身體檢查是否要做MRI?
Ugw8bUz6Pf-ghFDL4Kp4AaABAg,-chY_CVLNPs,UCInfELzt9MkUHhe_C2MaJuA,2021-07-13T04:52:14Z,胰臟冇什麼方法或儀器檢查？
UgzamtGMjHrandDKyql4AaABAg,jcdolqNABzg,UCe-EIZ6LFlgQqXdsfUmj5IA,2021-07-24T03:56:34Z,支持兩位， 但聲音好細聲
UgyqHnhfcKYbakegYX54AaABAg,ER7PrB-G858,UCE3_MtglodiAk2RclZGla2w,2024-11-06T03:36:18Z,有高血壓，分分鐘不保中風，不保現有病，範圍可以不確定和好廣。
UgzEGAVuP8kntj8cXIR4AaABAg,ER7PrB-G858,UCE3_MtglodiAk2RclZGla2w,2024-11-06T03:29:09Z,"你嗰個保險plan係AXA , 只要兩年後康復都可以保埋之前存在疾病"
Ugw0-BE1KHCsgsq55gJ4AaABAg,ER7PrB-G858,UCE3_MtglodiAk2RclZGla2w,2024-09-11T15:00:32Z,我細女有動作發展遲緩，會唔會將來有病，而該病其中一個特徵係發展遲緩或者呢個病的人通常有發展遲緩，會唔會用動作發展遲緩話係已存在疾病做原因不賠？
UgyfOtDCxIr7KX3WYiB4AaABAg,ER7PrB-G858,UCTMCHhtvL4ZQ23m2rXfmStw,2024-04-17T00:11:19Z,請問而家市面上有高端醫療（非自願醫保）同高端醫療（自願醫保） 有咩分別，大家都高端醫療，有政府監管係咪好啲呢？
UgzT50ZYVAWwq4kLJup4AaABAg,ER7PrB-G858,UCE3_MtglodiAk2RclZGla2w,2024-02-02T09:29:13Z,什麼公司不用驗身，介紹下
UgxmrWYhe_MnpfAv5Fp4AaABAg,ER7PrB-G858,UCgMhurtaD60H9-b_ovB917w,2022-12-18T19:38:41Z,請問有邊啲高端醫療保險係B類型？🤔
Ugyamj1-DNswcIZcgFV4AaABAg,bvNVLlUMHYU,UCDuVmrlZYQ0L5KYHJJBFAgw,2021-06-28T17:50:31Z,支持，拍多d片
UgzoF139UM9bFggjdi94AaABAg,tD9tBcZzmig,UC0XF4Sm22wr_qEnX5DkemCA,2021-10-04T15:50:16Z,"入行唔耐既我<br>我已經好深深咁體會到♥️<br>呢份工除左比到我好大自由度外<br>亦到令到我變得更加人性化，有左同理心<br>以他人既經歷啟發自己人生，變得更有意義<br><a href=""http://www.youtube.com/results?search_query=%23%E6%84%9F%E8%AC%9D%E6%82%A8%E7%9A%84%E5%88%86%E4%BA%AB"">#感謝您的分享</a>"
UgwRo5Bo1OnYZR8iVP94AaABAg,tD9tBcZzmig,UCdr3Es1ijvykqmhO1Pqqd-w,2021-07-03T16:27:13Z,我係剛入行的新人，睇完好多你既保險價值片獲益良多。謝謝你。
Ugy26nWEU6A0Vt1Gw1R4AaABAg,aMejB3Z5yWw,UCa69BXapFb0ar8jEEvVU5bQ,2022-08-10T23:58:19Z,師傅！請教－下. 丁巳年/戊申月/丙辰日/丙申時. 這六年苦不堪言. 一切可以失去的都失去.明年真是好轉好嗎？
UgxI6Pp9i0smcfyCgNl4AaABAg,AhFTCdvi80k,UCS39fdC0245wAsmmMCO63nA,2024-05-10T14:22:29Z,高端醫療沒有標靶藥物保障吧？
Ugz1xpc8PnuMqx5oyEl4AaABAg,AhFTCdvi80k,UCWHlaQzPKJeM1zssRuzRJQg,2023-11-30T16:52:08Z,請問之前在保險公司買了普通住院醫療，可以在同間公司升級為高端醫療嗎？謝謝
UgzVlGU2BG2WnE71adJ4AaABAg,AhFTCdvi80k,UCE3_MtglodiAk2RclZGla2w,2022-12-26T03:56:38Z,"買三份住院現金，醫生要填三份claim form , 醫生會唔會不喜歡？"
UgxbGrvaft9oxIHq1Sd4AaABAg,AhFTCdvi80k,UCxXD9QGl_dPkiczUHjpxF7Q,2022-08-14T04:27:27Z,請問如糖尿病控制得好 會買到高端嗎？🙏
UgzhsW_7imLvzSYiZ5F4AaABAg,AhFTCdvi80k,UCroUFGwZHlxw1apljILiX9A,2021-12-14T16:35:25Z,Miss Chow您好，想請問我已買了有墊底費的高端醫療，亦買了自願醫保靈活計劃。因為靈活計劃有病房級別限制，我是否需要轉自願醫保標準計劃會好些呢？謝謝🙏
UgxPLH3nHvBApa-lzr54AaABAg,AhFTCdvi80k,UCq9CITlbi1NmnHnapOM0lsw,2021-09-07T00:57:44Z,Miss Chow，多謝你的分享。<br>像你的客人，得了肺癌治療出院後，如果日後需要長期服用藥物(如抗癌葯等)，這些葯費能否在高端住院醫療保險內受到保障呢？
UgzVMunmdPuX9uuDDKN4AaABAg,AhFTCdvi80k,UCMb3-rU6qJM3fuL6eZ_PhAA,2021-06-14T15:58:00Z,"Miss chow , 我反而想問如果我已經10年前買了舊式危疾保，只賠1次，是否值得cut單再重新買多重危疾保？因考慮到退保價值會蝕很多。"
UgwRQZSTAbohWQtrib94AaABAg,KKouNDgd0h0,UCe-EIZ6LFlgQqXdsfUmj5IA,2021-06-06T02:58:19Z,聲音太細聲聽唔清楚
UgyLTqj1iVEdbh_hJBt4AaABAg,kLXFKmdQN_4,UCz3YsG3ZwD-zmTJgd9CFq7A,2021-05-27T13:14:50Z,有啲保險公司背後無re-insurance 公司，所以不用跟re-insurance 公司規矩，所以a記不保，其他保險公司有機會保障埋
UgykqUhbEjV_k7XoCM14AaABAg,adVFQfqrEhM,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-17T18:37:15Z,所以加價但冇不保事項都係件好事
UgzdqYz09xWfL1YT6854AaABAg,4ywyXL-2DYc,UCp9oxO7wUmgBvNzt-ztUn9w,2022-05-14T05:27:28Z,谢谢分享
Ugy4Jj-mGeD-EdWKbxJ4AaABAg,RiXcgXSpiNI,UCvm2_AmaCzfTuc8vCtNQsYw,2021-06-30T20:04:17Z,我自己都係岩入行的大學生。好鍾意你個channel俾左好多中肯意見。btw 其實啲片 收音可以再大聲啲
UgyGwYTY6Kf8woNGijx4AaABAg,6A11Z08QfDs,UC9F6FIMany1h8fPcIaN4XQA,2022-08-29T18:57:55Z,用危疾賠現金果d，可以用來去比高端醫療唔會賠嘅費用，例如一啲新式治療癌症嘅藥物。
UgzTE8pEmeYZ9oJvGSd4AaABAg,6A11Z08QfDs,UCEldQ_AFDc_-eaztTfZId2A,2022-02-23T14:00:49Z,"I&#39;m new in this line, your vedio gave a lot of information and warm messages to me, thank you so much!"
UgzF2G6amEMV1w6yv2F4AaABAg,FrTANC51tEg,UC_wCOyzgvU0zlpc1lpZVOkw,2021-05-21T16:58:16Z,多次賠償嘅危疾保險真係好有用，話說我早幾個月腦中風入院，不幸中之大幸能救回一命，也沒有殘障，不過要放長假休養。我十幾年前買咗第一份保額較少嘅一次性危疾保單，兩年前再買多一份多次危疾保險，剛剛申請理賠，第一份入紙claim完即刻close file，真係好好彩兩年前買咗多次危疾加重保障，以後仲有保障。而兩份危疾嘅理賠可以讓我有足夠嘅時間空間，重新考慮未來人生和工作嘅方向，唔使令到一家人好徬徨。
UgxSfyV0hKXpBCJ5Aeh4AaABAg,SNsVbH9BOTo,UCtmyX7SfD2wGmNEV7wGhH6Q,2021-12-27T01:55:43Z,👍🏻幾乎講中晒
UgwX7HgULi94aeuVvZF4AaABAg,SNsVbH9BOTo,UC2b_EYLuasV-B8YuJQJZrow,2021-05-21T18:01:29Z,聽講乙木需要磨練先成材，是要怎麼磨練法？
Ugyc-GzFG379v3MRrsR4AaABAg,KxS1J_rEpRU,UC4bQlk0yX5gDN9yIyZIw9Rw,2021-11-05T13:24:37Z,想問如果癸水從格呢？
Ugx_W5OgacLOvFaY9qd4AaABAg,xyMO9azqwi4,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-09T01:41:14Z,之後住院冇轉返去私家？
UgyRGM4gOWIEJxnyQ4h4AaABAg,MI2_kd9ApjU,UCrEcaidctDzmtsbBU8MWS0g,2021-04-19T12:10:03Z,"Hello Mellisa , 好贴市 👍👍👍 ❤️❤️❤️"
UgwBE5A-NqHAXwpnOox4AaABAg,NNgVwuzY_GU,UCu3t5_p75668Gw8S5c_ZiNg,2021-04-19T19:08:24Z,Thanks share👏🏼👏🏼
UgzQN3bU6FYagOoAZp94AaABAg,7Lscpp6kidk,UCu3t5_p75668Gw8S5c_ZiNg,2021-04-15T17:10:24Z,我有野想問，其實買人寿，一個月500元，保額有800萬左右，但我既理解，一個人一生，應該有上限，以你所知，係幾多？<br>例如A公司保800萬，B公司再800萬？<br>一個普通人，不是律師醫生既話<br>有無1600萬/人頭？（大概買2份人寿）
Ugy7_HtT-fEECl9FfT14AaABAg,x_jcM9VB1ME,UC6fBOBdzv5jLP6BqpghxeKw,2021-04-02T14:05:27Z,如果小時候有做過尿道下裂手術同有專注力失調，十年前已經Close File，買左亞洲CEO PLAN，見健康問卷好像沒有相關問題可以申報，會唔會違反最高誠信原則，可以點做？
Ugz1g_1IdS5Z4Q23wJp4AaABAg,YfClNE3yhBk,UCs1FJN4elY7z9SCappgA52w,2022-04-08T06:11:20Z,其實香港呢幾年嘅情況都係全香港人嘅共業黎，又可以怪得邊個?! 身為一份子只好默默承受，就好似係呢度咁，一D正面客觀嘅片冇人會睇，相反一D嘩眾取寵嘅KOL受萬人景仰... 始終香港人都係喜歡見人PK憎人富，一萬幾千買份保險係呃人，一百萬幾十萬買個NFT頭象係投資就大把人去追捧... 做緊A的因，卻想要B的果... 😓
UgxE93mZlLGurEBTiAJ4AaABAg,YfClNE3yhBk,UCs1FJN4elY7z9SCappgA52w,2022-04-08T05:52:22Z,最近要幫屋企人REVIEW份保單，無意中發現到你個CHANNEL，的確有好多有用嘅資訊，於是我花兩日時間睇晒你百幾條影片，可以了解多D先再搵AGENT出黎REVIEW，雖然暫時訂閱人數唔算多，但希望你地堅持，支持你地，加油!!
UgzNzgeMAhhQjgvNXDd4AaABAg,YfClNE3yhBk,UCg04RaUkaUmN6-zPzEvmwkA,2021-05-27T10:02:50Z,一直有睇你d片  可五可以搵你買保險   我自己沒買任何保險
Ugw2Gq19aR807wWmZp54AaABAg,YfClNE3yhBk,UC2wDCOVpWf5tdCeU1xCbINQ,2021-05-02T11:37:43Z,👍
UgxW_98poruDfUm5WJ94AaABAg,YfClNE3yhBk,UCDuVmrlZYQ0L5KYHJJBFAgw,2021-03-24T18:37:16Z,我都在投保前，睇吓你的片和分析
UgxdQySDQ0ZLiidI8ax4AaABAg,YfClNE3yhBk,UCmvDck4cxe9h9ErgM-_JqKg,2021-03-18T11:41:27Z,你好呀，多謝你拍片教大家保險嘅知識！我同你一樣都做緊保險教育，大家加油！
UgxI-UlvpbRhWtHMp0t4AaABAg,YK5nGadzuyw,UCSGxytkRdFzDcoJ0TrRcIdg,2023-01-13T16:44:33Z,我28歲，今年買左aia高端醫療+危疾+意外保，只係怕退休個時冇錢比保費
UgwegDn_e7yoqNi78yx4AaABAg,YK5nGadzuyw,UC9F6FIMany1h8fPcIaN4XQA,2022-09-30T10:10:26Z,買高端醫療比多唔使兩倍嘅保費，但係有多70倍嘅保障限額，精明嘅人應該識得揀
Ugyo85xJgkGbcFvQW7F4AaABAg,YK5nGadzuyw,UC9F6FIMany1h8fPcIaN4XQA,2022-09-30T10:09:08Z,買到醫院，保險公司買唔買到
Ugwl3grelCf6CTu8j-F4AaABAg,YK5nGadzuyw,UC9F6FIMany1h8fPcIaN4XQA,2022-09-30T07:32:31Z,有$不代表捨得用咁多錢
UgwOShg-a1JpIt2ylO54AaABAg,YK5nGadzuyw,UCu3t5_p75668Gw8S5c_ZiNg,2021-04-16T19:07:38Z,加油💪🏽💪🏽💪🏽
Ugw12M1-IRLinf-Add14AaABAg,YK5nGadzuyw,UC7OUGIPx0HIB5HA2OSL-Zhg,2021-04-01T10:03:12Z,Alex 大家一齊加油💪🏻各方同業大家一定要堅持到底，永不放棄！♥️
UgxaKQlBEz59RXUUvBJ4AaABAg,t_jT0_rE14A,UCLqfPTzBRtBLvl0QUen87lQ,2022-11-24T17:11:15Z,可以買多間保險公司咪可以一億？ 好多人壽都不用報身高體重，為什麼
UgyBRyzRI5zoykS9i5B4AaABAg,t_jT0_rE14A,UCu3t5_p75668Gw8S5c_ZiNg,2021-04-16T18:42:45Z,謝謝你，非常感謝🙏🏽🙏🏽
UgyMs4pYsf1K6ELQtGF4AaABAg,Tr1h4B51KgY,UCrEcaidctDzmtsbBU8MWS0g,2021-03-02T06:42:03Z,"您好， Melissaa, ; 想问吓， 投保人 = POLICY HOLDER ? 受保人 = INSURED; 谢谢您；"
UgyfklwBwYILjPxHBrJ4AaABAg,sg_jpIhmbqs,UCn_kIvpf2-VGPLyNuGkCnZQ,2025-01-11T09:10:06Z,請問有招聘退休策劃從業員嗎?
UgwY03aTufsrVSJdWop4AaABAg,Aj7WtZgqa_k,UC7uyWUbWPPFcjIrav2DEFcg,2023-01-11T14:08:27Z,想問下如果投保人曾經索償過，在續保時會否收取額外保費?
UgxAeHgXmUIzDIUp7bR4AaABAg,iEh1dCCDKas,UCE3_MtglodiAk2RclZGla2w,2023-11-06T15:17:40Z,危疾用來賠償心靈上損失，話曬cancer 好慘
UgxRpdhtvB0FhS3YvT54AaABAg,y6lEQ-jLi58,UCCldjevhe--ZV2d74Knpysg,2024-01-07T19:41:00Z,最近因為搵保險嘅嘢發現你呢個Channel，你講得真係好好。多謝你。
UgxZiIsYSPY0TXb9KHR4AaABAg,KBdXf2om_K4,UCoIe9E7fhlciB0tKduN4RGg,2025-08-24T00:33:33Z,尹醫生講述很好
UgzuT5Wvmd7g8JyEGjR4AaABAg,KBdXf2om_K4,UCMJNmi1oX2265xTTGgc2Neg,2021-02-05T22:09:26Z,邊度可以搵到尹醫生？？
UgyKG7qmJdL9vYfhC614AaABAg,p47UXEVvSkE,UClXY2rhZG_WIAJtE2MDxWuA,2022-11-12T14:07:48Z,Where can I find a good life insurance for saving? I will be 60 years old in next year.
UgwEGrLT9ZNyk9n4rZF4AaABAg,IpV-wTMHShc,UCE3_MtglodiAk2RclZGla2w,2025-02-19T08:56:22Z,保險公司如有想吾賠就會查
Ugx2HSo42TqXWG5VBk14AaABAg,IpV-wTMHShc,UCE3_MtglodiAk2RclZGla2w,2025-02-08T08:31:10Z,大lemon coke
UgxgPSKegB7_zbRKlQ94AaABAg,IpV-wTMHShc,UCttNLcTOmjl6A0pBprAndpg,2024-06-01T17:12:25Z,香港醫生太惡。 私家診所我覺得好難查成本都好高。我只係想拎返自己個醫療記錄上訴，睇醫生時係收1千診金但拎個記錄就報價2千。 另外有一個醫生直情唔會幫人出醫療記錄，連病人要求copy返當日的consultation Note都唔得，除非拎住法庭搜令.........唔係都無計。   成本太高，唔係賠cancer都唔會咁查法而且多數都無乜野查到，非網絡醫生知係保險公司要報告開價1萬蚊1份都仲得
UgyBTRZzTtvouSfrbhd4AaABAg,IpV-wTMHShc,UCE3_MtglodiAk2RclZGla2w,2023-12-02T10:01:32Z,保險公司check唔check到一啲私人物理治療中心，或者一啲兒童發展中心嘅課程報讀記錄？ 例如幫助啲學習遲緩小童改善嘅課程，例如參加過協康會嘅課程會唔會check到？
UgzBmRugaKvRv5s0pkJ4AaABAg,IpV-wTMHShc,UCaNnN5bRYDfC7v1Ighuyw0A,2021-02-03T15:59:35Z,好多謝妳再次這麼用心和詳細地解答我的問題！有關「不得爭議」條款，即是除非受保人投保時存心欺騙或欠交保費，否則保單生效（通常）兩年後，保險公司便不會爭議保單，對受保人較有保障，這樣理解對嗎?
UgwJU5x7sLp1llbf_JJ4AaABAg,VDTwtsdVyRg,UCrE_OmhRD_qM8P-O6sdWbiw,2025-08-06T07:07:05Z,group medical 一定要用咗smm先？因為私人保險係有deductible
Ugzd67vhMKdLcc9bR7V4AaABAg,Fb_DFGICpFI,UCsYliyCu6K18ZSlcNjIdLLw,2021-11-06T09:00:37Z,"非常好的醫生,对我是恩人"
UgwZlDHN6b0gq5qMhgt4AaABAg,XDjC2Wqpg8c,UCMHEuFx4pgKdSIYHUwA889g,2021-02-02T14:50:49Z,你真的好专業👍👍👍令我感覺好安心！
UgzDG5gUQB-R27EdxUF4AaABAg,XDjC2Wqpg8c,UCMHEuFx4pgKdSIYHUwA889g,2021-02-02T14:48:11Z,如何先可以联絡到你？
UgymMa_MaEfsHvQOYih4AaABAg,XDjC2Wqpg8c,UCMHEuFx4pgKdSIYHUwA889g,2021-02-02T14:37:57Z,Miss Chau:請問我可以揾你帮我和阿仔做份保險計劃嗎？
UgxIkJDt7wWA6n6Rq-54AaABAg,Di9s4Ioml8Y,UCE3_MtglodiAk2RclZGla2w,2024-09-11T05:24:07Z,有不保事項，哭泣
UgxHiNwVRoru8ItUfL54AaABAg,Di9s4Ioml8Y,UCu3t5_p75668Gw8S5c_ZiNg,2021-04-07T19:44:17Z,正
UgxyFCwFDQkPBDU8pKF4AaABAg,Di9s4Ioml8Y,UCaNnN5bRYDfC7v1Ighuyw0A,2021-01-23T12:58:52Z,好多謝妳這麼快和詳細地解答我的問題！
UgyCixRJAWfoGNYCnqR4AaABAg,1N5mnxiG3HA,UCwyiqO7iOLrzodCM3fnv_WA,2021-11-17T02:13:28Z,很用心的影片，一直有觀看，謝謝醫生的講解，留意到你的手好像有些骨節改變，是類風濕嗎？
UgwWe0e7IWQi-Nmzh7p4AaABAg,y62M7hHp0go,UCRkhN5x9ygJRjT1KZ3It16w,2024-01-27T16:14:38Z,講得好快...............聽得辛苦
Ugy1QQEwNViGA6VgHpx4AaABAg,y62M7hHp0go,UC_bdiiDGtYgGriLGqTt0klA,2022-01-08T19:16:24Z,Thank you 🙏
Ugx-38iCr75dc2eU6tl4AaABAg,0KhtfR6ja8E,UCaxdVUi3QHtWC-p3LNvVyEQ,2023-10-12T09:52:38Z,有興趣戶進一步了解喎
Ugxlvj31iXny0UwfxSp4AaABAg,0KhtfR6ja8E,UCE3_MtglodiAk2RclZGla2w,2023-04-05T10:59:44Z,"可不可以同私家講價？ 2百幾萬？ 有冇水份？ 就算終身限額70,000,000都唔一定夠"
Ugw7mP1OQnD0xfbu9ed4AaABAg,0KhtfR6ja8E,UCE3_MtglodiAk2RclZGla2w,2023-03-28T19:24:10Z,一係吳好買，買一定要高端
UgziGQj4a3Qs7GxJviZ4AaABAg,0KhtfR6ja8E,UCeuGNqyrp7aOEqP11j8qC1w,2021-08-18T16:06:37Z,"保險公司在什麼情況批出預先批核,不批又是什麼情況?<br>其實在購買時冇虚報,漏報,而金額又在保額內,保險公司應冇得say no?<br>我朋友之前因視力下降,后發現是腦瘤,先在私家醫院做檢查,医生开價70萬,,其他未計,若沒有確切的預先批核訊息,根本冇得去做!<br>另如何分辨一個負責任的代理?因為就算親朋做代理,都唔一定跟得好!何況一些不認識的人向你推薦医療等產品!<br>多謝你頻道~長知識👍👍🤝"
Ugw08oc7fm_qRj3cZe54AaABAg,0KhtfR6ja8E,UCzKE4VJtHzwchnk35_LIDug,2021-01-17T16:45:14Z,對高端醫療重要性 重新認識 謝謝
UgwleeINeq2Yh4G_S9R4AaABAg,0KhtfR6ja8E,UCu3t5_p75668Gw8S5c_ZiNg,2021-01-14T19:52:26Z,多謝，加油
UgyCAqUWLK_Soy4tQct4AaABAg,0KhtfR6ja8E,UCm70EhTPKimwq1z5DaRw4zA,2021-01-13T05:43:13Z,你把聲好低音同收音又細聲....
UgyjNMLBRDSCILIVUWp4AaABAg,mOx0NQxkBqo,UCJwHee4fH9CBKbj3WL2Tkfg,2023-11-29T04:34:33Z,謝謝分享。請問片中提到可以轉保單的保險公司是可以轉甚麼類型的保單？
Ugw8QctNpmZE894DjPZ4AaABAg,hmQ7TbFYy0g,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-12-31T05:10:54Z,继续加油
Ugwd8R0IpxqLRwkwDGB4AaABAg,cF-QCDQQV6E,UCu3t5_p75668Gw8S5c_ZiNg,2021-01-07T03:40:27Z,Thanks share
UgwuPynu74kqEgFVlBt4AaABAg,rUVBf2M1sQ0,UCTFmsxJ_B2UfXBsZmZcdBog,2024-05-18T10:15:38Z,其實儲蓄保險個實際年回報同proposal個回報差好遠，分分鐘仲低過定期<br>另外買左份高額醫保又點，個servicing agent冇責任幫你claim<br>可能個客遇着你肯跟進係佢既福氣<br>有d你唔幫佢開單佢根本懶得理你😅
UgzH9s3RLQdvuW45af14AaABAg,rUVBf2M1sQ0,UC38WCR1RsXYtM8AWF61UQvA,2021-11-12T01:31:12Z,聲音太小了
Ugz-VeyA3lzVeOdZLYx4AaABAg,rUVBf2M1sQ0,UClgZ9sfd25qI5BD9fQuVxyg,2021-01-18T02:55:42Z,好細聲
Ugx5fUMwQ77PxzsPs4V4AaABAg,F1R7GcLudv8,UCiuk9AHNW5hJLGYoqyQo5DQ,2022-09-15T15:01:51Z,"我也是因為這原因由life轉做GI, 公司逾來逾多智能配套，其實自己比到客人既價值的確逾來逾少。<br>現時做既GI ，面對企業客戶， 真正tailored made to clients<br>我其實都不相信AI會係一兩年完全取代agent, 但最怕就係五年後十年後，到時想轉身都因為年紀大而比較難"
UgxLk3yYjsNbm5lcFXd4AaABAg,CPFJjV_5JeY,UCJAtMmA6fX31O8-EsPr0TXQ,2021-02-08T10:32:14Z,多謝靚女導師的教誨。
UgyYMK3wTARWPlGBS_14AaABAg,CPFJjV_5JeY,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-12-22T05:25:28Z,谢谢
UgyIOrcX_ANHZRj4tQh4AaABAg,9F1yH1SjlVA,UCmul328cfGuvyL4VM4tw2Gw,2020-12-21T05:16:14Z,結婚後，發覺太太好似4號性格的，好難適應，好自我同冇安全感。
UgxzagN1SRMOYu_GsXV4AaABAg,Bi9S2fPbG4U,UCJAtMmA6fX31O8-EsPr0TXQ,2021-02-20T02:37:38Z,靚女導師~閣下嘅解讀。。真係好清楚又清晰，獲益匪淺，貢獻良多，令人受用終身，非常多謝您！
Ugybr_NtvUFnVitAm5F4AaABAg,HDGWCdl5vR8,UCe-EIZ6LFlgQqXdsfUmj5IA,2020-12-16T05:05:06Z,謝謝你的分享
UgxhzD2roSZ62ih5ohV4AaABAg,onVcWB0ITUw,UCKWCQBjxT9UUZjpGO3HYesQ,2021-08-22T07:44:39Z,想了解更多
UgzXB41UKRu-l3yXSs94AaABAg,onVcWB0ITUw,UC4UJuaK_HlTQfBuHavS_6iQ,2021-03-18T18:17:15Z,另外補充返如果從政治角度分析，1.就算通返關都未必會放自由行，因為上面已收緊資金管制及限制出國外遊。2. 就是因為國安法，加上凍結戶口事件和增加移民潮出王現。，令到市民對金融體制冇信心而對投資相連保單有一定影響
Ugw3YHpm2_g7Aa_tqpR4AaABAg,onVcWB0ITUw,UC4UJuaK_HlTQfBuHavS_6iQ,2021-03-18T18:06:26Z,現在單靠本地客源，競爭力相當大，壓力又加大，不容易。
UgymSwNc7ajM69Goo2p4AaABAg,TVpra91NNvo,UCbbS6VL3BkFO3Ww-so3bjJw,2024-02-03T20:43:39Z,這種定期保險需要驗身嗎？
UgxKUx9UAGKOcYv0b7Z4AaABAg,TVpra91NNvo,UCmKnqlUZKgCqqDty3RbyeDQ,2021-07-27T00:50:02Z,"ms Chow,可以contact你嗎～我有保險方面想請教你"
UgxWtAwGMfuCHW-kJed4AaABAg,TVpra91NNvo,UCYzeN2kdRHm8c8Tp7-4RKSA,2020-12-08T13:32:58Z,有重疾功能的定期寿险叫乜野命啊？
UgyEdz8Utok9iMNVNzl4AaABAg,nrmgL-eQEQI,UCE3_MtglodiAk2RclZGla2w,2024-12-19T18:36:25Z,吳保已經有疾病個範圍好廣泛，分分鐘我中風就話我有高血壓，所以唔賠， 所以有極大嘅不確定
UgzgFjty9sMnZV0Ylvp4AaABAg,B2D_UpqyawU,UCkN8DKpsp-hElPLlFUuHtDg,2022-08-30T09:21:46Z,"請問客退保後, AGENT 會否須退回內佣金收入給公司?"
Ugx6-5dSMQniEHpuYu94AaABAg,B2D_UpqyawU,UCBcizu9XsXx3YMTUsnvOmPQ,2021-06-10T11:08:48Z,"我只係做左1年野就轉行,,, 會唔會唔岩做 無咩錢"
Ugw4Y6TNPsfgYOfulZ54AaABAg,B2D_UpqyawU,UCMSUpOW2uapzIBB1XgG1SyA,2021-04-10T02:36:10Z,你收音唔好，吾想睇
UgyO7xUb5oO9Opza5HF4AaABAg,B2D_UpqyawU,UC4UJuaK_HlTQfBuHavS_6iQ,2021-03-19T08:17:40Z,適吾適合做保險行業還有兩種看法 一種是佣金制（是香港制度）專業制（外國制度），有些人是未必適合佣金制。
